Week ending,Group,DHB of service,Dose number,# doses administered
2021-07-18,Group 3,Tairawhiti,2,466
2021-07-18,Group 3,Taranaki,1,975
2021-07-18,Group 3,Taranaki,2,173
2021-07-18,Group 3,Waikato,1,3709
2021-07-18,Group 3,Waikato,2,1185
2021-07-18,Group 3,Wairarapa,1,844
2021-07-18,Group 3,Wairarapa,2,372
2021-07-18,Group 3,West Coast,1,403
2021-07-18,Group 3,West Coast,2,422
2021-07-18,Group 3,Whanganui,1,671
2021-07-18,Group 3,Whanganui,2,185
2021-07-18,Group 4,Auckland Metro,1,12839
2021-07-18,Group 4,Auckland Metro,2,5538
2021-07-18,Group 4,Bay of Plenty,1,283
2021-07-18,Group 4,Bay of Plenty,2,82
2021-07-18,Group 4,Canterbury,1,872
2021-07-18,Group 4,Canterbury,2,246
2021-07-18,Group 4,Capital & Coast and Hutt Valley,1,362
2021-07-18,Group 4,Capital & Coast and Hutt Valley,2,286
2021-07-18,Group 4,Hawke's Bay,1,379
2021-07-18,Group 4,Hawke's Bay,2,365
2021-07-18,Group 4,Lakes,1,820
2021-07-18,Group 4,Lakes,2,59
2021-07-18,Group 4,MidCentral,1,563
2021-07-18,Group 4,MidCentral,2,270
2021-07-18,Group 4,Nelson Marlborough,1,246
2021-07-18,Group 4,Nelson Marlborough,2,8
2021-07-18,Group 4,Northland,1,1161
2021-07-18,Group 4,Northland,2,546
2021-07-18,Group 4,Other Sites,1,26
2021-07-18,Group 4,Other Sites,2,286
2021-07-18,Group 4,South Canterbury,1,207
2021-07-18,Group 4,South Canterbury,2,39
2021-07-18,Group 4,Southern,1,384
2021-07-18,Group 4,Southern,2,41
2021-07-18,Group 4,Tairawhiti,1,50
2021-07-18,Group 4,Tairawhiti,2,25
2021-07-18,Group 4,Taranaki,1,221
2021-07-18,Group 4,Taranaki,2,95
2021-07-18,Group 4,Waikato,1,737
2021-07-18,Group 4,Waikato,2,153
2021-07-18,Group 4,Wairarapa,1,308
2021-07-18,Group 4,Wairarapa,2,42
2021-07-18,Group 4,West Coast,1,372
2021-07-18,Group 4,West Coast,2,24
2021-07-18,Group 4,Whanganui,1,310
2021-07-18,Group 4,Whanganui,2,8
2021-07-25,Group 1,Auckland Metro,1,255
2021-07-25,Group 1,Auckland Metro,2,319
2021-07-25,Group 1,Bay of Plenty,1,50
2021-07-25,Group 1,Bay of Plenty,2,30
2021-07-25,Group 1,Canterbury,1,153
2021-07-25,Group 1,Canterbury,2,182
2021-07-25,Group 1,Capital & Coast and Hutt Valley,1,78
2021-07-25,Group 1,Capital & Coast and Hutt Valley,2,79
2021-07-25,Group 1,Hawke's Bay,1,5
2021-07-25,Group 1,Hawke's Bay,2,14
2021-07-25,Group 1,Lakes,1,5
2021-07-25,Group 1,Lakes,2,14
2021-07-25,Group 1,MidCentral,1,11
2021-07-25,Group 1,MidCentral,2,10
2021-07-25,Group 1,Nelson Marlborough,1,46
2021-07-25,Group 1,Nelson Marlborough,2,19
2021-07-25,Group 1,Northland,1,15
2021-07-25,Group 1,South Canterbury,1,11
2021-07-25,Group 1,Southern,1,75
2021-07-25,Group 1,Southern,2,83
2021-07-25,Group 1,Taranaki,1,24
2021-07-25,Group 1,Taranaki,2,6
2021-07-25,Group 1,Waikato,1,12
2021-07-25,Group 1,Waikato,2,29
2021-07-25,Group 2,Auckland Metro,1,9044
2021-07-25,Group 2,Auckland Metro,2,12545
2021-07-25,Group 2,Bay of Plenty,1,404
2021-07-25,Group 2,Bay of Plenty,2,564
2021-07-25,Group 2,Canterbury,1,803
2021-07-25,Group 2,Canterbury,2,2759
2021-07-25,Group 2,Capital & Coast and Hutt Valley,1,519
2021-07-25,Group 2,Capital & Coast and Hutt Valley,2,555
2021-07-25,Group 2,Hawke's Bay,1,166
2021-07-25,Group 2,Hawke's Bay,2,393
2021-07-25,Group 2,Lakes,1,212
2021-07-25,Group 2,Lakes,2,208
2021-07-25,Group 2,MidCentral,1,486
2021-07-25,Group 2,MidCentral,2,626
2021-07-25,Group 2,Nelson Marlborough,1,331
2021-07-25,Group 2,Nelson Marlborough,2,334
2021-07-25,Group 2,Northland,1,354
2021-07-25,Group 2,Northland,2,703
2021-07-25,Group 2,Other Sites,1,178
2021-07-25,Group 2,Other Sites,2,730
2021-07-25,Group 2,South Canterbury,1,38
2021-07-25,Group 2,South Canterbury,2,40
2021-07-25,Group 2,Southern,1,525
2021-07-25,Group 2,Southern,2,1679
2021-07-25,Group 2,Tairawhiti,1,18
2021-07-25,Group 2,Tairawhiti,2,266
2021-07-25,Group 2,Taranaki,1,201
2021-07-25,Group 2,Taranaki,2,333
2021-07-25,Group 2,Waikato,1,1638
2021-07-25,Group 2,Waikato,2,2325
2021-07-25,Group 2,Wairarapa,1,23
2021-07-25,Group 2,Wairarapa,2,123
2021-07-25,Group 2,West Coast,1,11
2021-07-25,Group 2,West Coast,2,50
2021-07-25,Group 2,Whanganui,1,24
2021-07-25,Group 2,Whanganui,2,43
2021-07-25,Group 3,Auckland Metro,1,12801
2021-07-25,Group 3,Auckland Metro,2,8936
2021-07-25,Group 3,Bay of Plenty,1,3313
2021-07-25,Group 3,Bay of Plenty,2,2881
2021-07-25,Group 3,Canterbury,1,10212
2021-07-25,Group 3,Canterbury,2,2746
2021-07-25,Group 3,Capital & Coast and Hutt Valley,1,8743
2021-07-25,Group 3,Capital & Coast and Hutt Valley,2,2392
2021-07-25,Group 3,Hawke's Bay,1,2759
2021-07-25,Group 3,Hawke's Bay,2,1488
2021-07-25,Group 3,Lakes,1,1208
2021-07-25,Group 3,Lakes,2,986
2021-07-25,Group 3,MidCentral,1,3086
2021-07-25,Group 3,MidCentral,2,3479
2021-07-25,Group 3,Nelson Marlborough,1,3630
2021-07-25,Group 3,Nelson Marlborough,2,2355
2021-07-25,Group 3,Northland,1,1365
2021-07-25,Group 3,Northland,2,1093
2021-07-25,Group 3,Other Sites,1,21
2021-07-25,Group 3,Other Sites,2,106
2021-07-25,Group 3,South Canterbury,1,1025
2021-07-25,Group 3,South Canterbury,2,277
2021-07-25,Group 3,Southern,1,5333
2021-07-25,Group 3,Southern,2,3337
2021-07-25,Group 3,Tairawhiti,1,569
2021-07-25,Group 3,Tairawhiti,2,550
2021-07-25,Group 3,Taranaki,1,2861
2021-07-25,Group 3,Taranaki,2,924
2021-07-25,Group 3,Waikato,1,6256
2021-07-25,Group 3,Waikato,2,2178
2021-07-25,Group 3,Wairarapa,1,753
2021-07-25,Group 3,Wairarapa,2,1041
2021-07-25,Group 3,West Coast,1,223
2021-07-25,Group 3,West Coast,2,455
2021-07-25,Group 3,Whanganui,1,1385
2021-07-25,Group 3,Whanganui,2,287
2021-07-25,Group 4,Auckland Metro,1,19462
2021-07-25,Group 4,Auckland Metro,2,6218
2021-07-25,Group 4,Bay of Plenty,1,673
2021-07-25,Group 4,Bay of Plenty,2,109
2021-07-25,Group 4,Canterbury,1,2499
2021-07-25,Group 4,Canterbury,2,587
2021-07-25,Group 4,Capital & Coast and Hutt Valley,1,1617
2021-07-25,Group 4,Capital & Coast and Hutt Valley,2,419
2021-07-25,Group 4,Hawke's Bay,1,837
2021-07-25,Group 4,Hawke's Bay,2,546
2021-07-25,Group 4,Lakes,1,2121
2021-07-25,Group 4,Lakes,2,471
2021-07-25,Group 4,MidCentral,1,888
2021-07-25,Group 4,MidCentral,2,367
2021-07-25,Group 4,Nelson Marlborough,1,851
2021-07-25,Group 4,Nelson Marlborough,2,15
2021-07-25,Group 4,Northland,1,1490
2021-07-25,Group 4,Northland,2,382
2021-07-25,Group 4,Other Sites,1,113
2021-07-25,Group 4,Other Sites,2,317
2021-07-25,Group 4,South Canterbury,1,457
2021-07-25,Group 4,South Canterbury,2,11
2021-07-25,Group 4,Southern,1,1512
2021-07-25,Group 4,Southern,2,129
2021-07-25,Group 4,Tairawhiti,1,259
2021-07-25,Group 4,Tairawhiti,2,49
2021-07-25,Group 4,Taranaki,1,424
2021-07-25,Group 4,Taranaki,2,60
2021-07-25,Group 4,Waikato,1,2955
2021-07-25,Group 4,Waikato,2,244
2021-07-25,Group 4,Wairarapa,1,532
2021-07-25,Group 4,Wairarapa,2,91
2021-07-25,Group 4,West Coast,1,132
2021-07-25,Group 4,West Coast,2,74
2021-07-25,Group 4,Whanganui,1,405
2021-07-25,Group 4,Whanganui,2,9
2021-08-01,Group 1,Auckland Metro,1,312
2021-08-01,Group 1,Auckland Metro,2,315
2021-08-01,Group 1,Bay of Plenty,1,47
2021-08-01,Group 1,Bay of Plenty,2,18
2021-08-01,Group 1,Canterbury,1,156
2021-08-01,Group 1,Canterbury,2,181
2021-08-01,Group 1,Capital & Coast and Hutt Valley,1,88
2021-08-01,Group 1,Capital & Coast and Hutt Valley,2,94
2021-08-01,Group 1,Hawke's Bay,1,16
2021-08-01,Group 1,Hawke's Bay,2,7
2021-08-01,Group 1,Lakes,1,7
2021-08-01,Group 1,Lakes,2,15
2021-08-01,Group 1,MidCentral,2,5
2021-08-01,Group 1,Nelson Marlborough,1,33
2021-08-01,Group 1,Nelson Marlborough,2,9
2021-08-01,Group 1,Northland,1,5
2021-08-01,Group 1,Northland,2,5
2021-08-01,Group 1,Other Sites,1,17
2021-08-01,Group 1,Other Sites,2,36
2021-08-01,Group 1,South Canterbury,1,13
2021-08-01,Group 1,South Canterbury,2,6
2021-08-01,Group 1,Southern,1,196
2021-08-01,Group 1,Southern,2,46
2021-08-01,Group 1,Tairawhiti,1,5
2021-08-01,Group 1,Taranaki,1,8
2021-08-01,Group 1,Taranaki,2,9
2021-08-01,Group 1,Waikato,1,7
2021-08-01,Group 1,Waikato,2,34
2021-08-01,Group 2,Auckland Metro,1,10517
2021-08-01,Group 2,Auckland Metro,2,10591
2021-08-01,Group 2,Bay of Plenty,1,385
2021-08-01,Group 2,Bay of Plenty,2,448
2021-08-01,Group 2,Canterbury,1,531
2021-08-01,Group 2,Canterbury,2,1474
2021-08-01,Group 2,Capital & Coast and Hutt Valley,1,544
2021-08-01,Group 2,Capital & Coast and Hutt Valley,2,487
2021-08-01,Group 2,Hawke's Bay,1,214
2021-08-01,Group 2,Hawke's Bay,2,354
2021-08-01,Group 2,Lakes,1,29
2021-08-01,Group 2,Lakes,2,145
2021-08-01,Group 2,MidCentral,1,404
2021-08-01,Group 2,MidCentral,2,472
2021-08-01,Group 2,Nelson Marlborough,1,339
2021-08-01,Group 2,Nelson Marlborough,2,259
2021-08-01,Group 2,Northland,1,282
2021-08-01,Group 2,Northland,2,648
2021-08-01,Group 2,Other Sites,1,439
2021-08-01,Group 2,Other Sites,2,808
2021-08-01,Group 2,South Canterbury,1,116
2021-08-01,Group 2,South Canterbury,2,44
2021-08-01,Group 2,Southern,1,726
2021-08-01,Group 2,Southern,2,1028
2021-08-01,Group 2,Tairawhiti,1,104
2021-08-01,Group 2,Tairawhiti,2,38
2021-08-01,Group 2,Taranaki,1,155
2021-08-01,Group 2,Taranaki,2,227
2021-08-01,Group 2,Waikato,1,1711
2021-08-01,Group 2,Waikato,2,1609
2021-08-01,Group 2,Wairarapa,1,28
2021-08-01,Group 2,Wairarapa,2,142
2021-08-01,Group 2,West Coast,1,5
2021-08-01,Group 2,West Coast,2,99
2021-08-01,Group 2,Whanganui,1,27
2021-08-01,Group 2,Whanganui,2,111
2021-08-01,Group 3,Auckland Metro,1,12106
2021-08-01,Group 3,Auckland Metro,2,10000
2021-08-01,Group 3,Bay of Plenty,1,4127
2021-08-01,Group 3,Bay of Plenty,2,2414
2021-08-01,Group 3,Canterbury,1,12972
2021-08-01,Group 3,Canterbury,2,4281
2021-08-01,Group 3,Capital & Coast and Hutt Valley,1,15071
2021-08-01,Group 3,Capital & Coast and Hutt Valley,2,3134
2021-08-01,Group 3,Hawke's Bay,1,6500
2021-08-01,Group 3,Hawke's Bay,2,990
2021-08-01,Group 3,Lakes,1,954
2021-08-01,Group 3,Lakes,2,1030
2021-08-01,Group 3,MidCentral,1,3673
2021-08-01,Group 3,MidCentral,2,3117
2021-08-01,Group 3,Nelson Marlborough,1,4630
2021-08-01,Group 3,Nelson Marlborough,2,2241
2021-08-01,Group 3,Northland,1,2143
2021-08-01,Group 3,Northland,2,2070
2021-08-01,Group 3,Other Sites,1,29
2021-08-01,Group 3,Other Sites,2,34
2021-08-01,Group 3,South Canterbury,1,1886
2021-08-01,Group 3,South Canterbury,2,312
2021-08-01,Group 3,Southern,1,9677
2021-08-01,Group 3,Southern,2,1781
2021-08-01,Group 3,Tairawhiti,1,609
2021-08-01,Group 3,Tairawhiti,2,399
2021-08-01,Group 3,Taranaki,1,2712
2021-08-01,Group 3,Taranaki,2,828
2021-08-01,Group 3,Waikato,1,9155
2021-08-01,Group 3,Waikato,2,2145
2021-08-01,Group 3,Wairarapa,1,969
2021-08-01,Group 3,Wairarapa,2,1362
2021-08-01,Group 3,West Coast,1,224
2021-08-01,Group 3,West Coast,2,426
2021-08-01,Group 3,Whanganui,1,1809
2021-08-01,Group 3,Whanganui,2,1023
2021-08-01,Group 4,Auckland Metro,1,40361
2021-08-01,Group 4,Auckland Metro,2,7216
2021-08-01,Group 4,Bay of Plenty,1,2026
2021-08-01,Group 4,Bay of Plenty,2,146
2021-08-01,Group 4,Canterbury,1,3881
2021-08-01,Group 4,Canterbury,2,664
2021-08-01,Group 4,Capital & Coast and Hutt Valley,1,3924
2021-08-01,Group 4,Capital & Coast and Hutt Valley,2,491
2021-08-01,Group 4,Hawke's Bay,1,2522
2021-08-01,Group 4,Hawke's Bay,2,776
2021-08-01,Group 4,Lakes,1,2060
2021-08-01,Group 4,Lakes,2,588
2021-08-01,Group 4,MidCentral,1,1266
2021-08-01,Group 4,MidCentral,2,331
2021-08-01,Group 4,Nelson Marlborough,1,2695
2021-08-01,Group 4,Nelson Marlborough,2,116
2021-08-01,Group 4,Northland,1,1962
2021-08-01,Group 4,Northland,2,676
2021-08-01,Group 4,Other Sites,1,125
2021-08-01,Group 4,Other Sites,2,220
2021-08-01,Group 4,South Canterbury,1,1376
2021-08-01,Group 4,South Canterbury,2,18
2021-08-01,Group 4,Southern,1,5048
2021-08-01,Group 4,Southern,2,295
2021-08-01,Group 4,Tairawhiti,1,967
2021-08-01,Group 4,Tairawhiti,2,8
2021-08-01,Group 4,Taranaki,1,779
2021-08-01,Group 4,Taranaki,2,107
2021-08-01,Group 4,Waikato,1,7156
2021-08-01,Group 4,Waikato,2,270
2021-08-01,Group 4,Wairarapa,1,835
2021-08-01,Group 4,Wairarapa,2,261
2021-08-01,Group 4,West Coast,1,174
2021-08-01,Group 4,West Coast,2,161
2021-08-01,Group 4,Whanganui,1,929
2021-08-01,Group 4,Whanganui,2,52
2021-08-08,Group 1,Auckland Metro,1,287
2021-08-08,Group 1,Auckland Metro,2,311
2021-08-08,Group 1,Bay of Plenty,1,59
2021-08-08,Group 1,Bay of Plenty,2,18
2021-08-08,Group 1,Canterbury,1,152
2021-08-08,Group 1,Canterbury,2,166
2021-08-08,Group 1,Capital & Coast and Hutt Valley,1,231
2021-08-08,Group 1,Capital & Coast and Hutt Valley,2,64
2021-08-08,Group 1,Hawke's Bay,1,5
2021-08-08,Group 1,Hawke's Bay,2,7
2021-08-08,Group 1,Lakes,1,6
2021-08-08,Group 1,Lakes,2,9
2021-08-08,Group 1,MidCentral,1,7
2021-08-08,Group 1,Nelson Marlborough,1,29
2021-08-08,Group 1,Nelson Marlborough,2,9
2021-08-08,Group 1,Northland,1,15
2021-08-08,Group 1,Northland,2,8
2021-08-08,Group 1,Other Sites,2,6
2021-08-08,Group 1,South Canterbury,1,12
2021-08-08,Group 1,South Canterbury,2,6
2021-08-08,Group 1,Southern,1,142
2021-08-08,Group 1,Southern,2,26
2021-08-08,Group 1,Tairawhiti,1,8
2021-08-08,Group 1,Taranaki,1,13
2021-08-08,Group 1,Waikato,1,14
2021-08-08,Group 1,Waikato,2,11
2021-08-08,Group 2,Auckland Metro,1,9842
2021-08-08,Group 2,Auckland Metro,2,8708
2021-08-08,Group 2,Bay of Plenty,1,478
2021-08-08,Group 2,Bay of Plenty,2,447
2021-08-08,Group 2,Canterbury,1,682
2021-08-08,Group 2,Canterbury,2,1055
2021-08-08,Group 2,Capital & Coast and Hutt Valley,1,943
2021-08-08,Group 2,Capital & Coast and Hutt Valley,2,391
2021-08-08,Group 2,Hawke's Bay,1,55
2021-08-08,Group 2,Hawke's Bay,2,144
2021-08-08,Group 2,Lakes,1,23
2021-08-08,Group 2,Lakes,2,167
2021-08-08,Group 2,MidCentral,1,428
2021-08-08,Group 2,MidCentral,2,349
2021-08-08,Group 2,Nelson Marlborough,1,365
2021-08-08,Group 2,Nelson Marlborough,2,170
2021-08-08,Group 2,Northland,1,377
2021-08-08,Group 2,Northland,2,639
2021-08-08,Group 2,Other Sites,1,1185
2021-08-08,Group 2,Other Sites,2,694
2021-08-08,Group 2,South Canterbury,1,73
2021-08-08,Group 2,South Canterbury,2,42
2021-08-08,Group 2,Southern,1,867
2021-08-08,Group 2,Southern,2,1218
2021-08-08,Group 2,Tairawhiti,1,635
2021-08-08,Group 2,Tairawhiti,2,51
2021-08-08,Group 2,Taranaki,1,111
2021-08-08,Group 2,Taranaki,2,141
2021-08-08,Group 2,Waikato,1,1097
2021-08-08,Group 2,Waikato,2,1468
2021-08-08,Group 2,Wairarapa,1,23
2021-08-08,Group 2,Wairarapa,2,58
2021-08-08,Group 2,West Coast,1,10
2021-08-08,Group 2,West Coast,2,82
2021-08-08,Group 2,Whanganui,1,70
2021-08-08,Group 2,Whanganui,2,62
2021-08-08,Group 3,Auckland Metro,1,11331
2021-08-08,Group 3,Auckland Metro,2,10648
2021-08-08,Group 3,Bay of Plenty,1,4966
2021-08-08,Group 3,Bay of Plenty,2,1870
2021-08-08,Group 3,Canterbury,1,13961
2021-08-08,Group 3,Canterbury,2,4519
2021-08-08,Group 3,Capital & Coast and Hutt Valley,1,15946
2021-08-08,Group 3,Capital & Coast and Hutt Valley,2,2974
2021-08-08,Group 3,Hawke's Bay,1,3599
2021-08-08,Group 3,Hawke's Bay,2,1196
2021-08-08,Group 3,Lakes,1,519
2021-08-08,Group 3,Lakes,2,1779
2021-08-08,Group 3,MidCentral,1,2639
2021-08-08,Group 3,MidCentral,2,2853
2021-08-08,Group 3,Nelson Marlborough,1,2781
2021-08-08,Group 3,Nelson Marlborough,2,1715
2021-08-08,Group 3,Northland,1,2077
2021-08-08,Group 3,Northland,2,2057
2021-08-08,Group 3,Other Sites,1,14
2021-08-08,Group 3,Other Sites,2,29
2021-08-08,Group 3,South Canterbury,1,735
2021-08-08,Group 3,South Canterbury,2,1303
2021-08-08,Group 3,Southern,1,9359
2021-08-08,Group 3,Southern,2,1746
2021-08-08,Group 3,Tairawhiti,1,575
2021-08-08,Group 3,Tairawhiti,2,522
2021-08-08,Group 3,Taranaki,1,3012
2021-08-08,Group 3,Taranaki,2,944
2021-08-08,Group 3,Waikato,1,7229
2021-08-08,Group 3,Waikato,2,3647
2021-08-08,Group 3,Wairarapa,1,754
2021-08-08,Group 3,Wairarapa,2,876
2021-08-08,Group 3,West Coast,1,195
2021-08-08,Group 3,West Coast,2,536
2021-08-08,Group 3,Whanganui,1,1123
2021-08-08,Group 3,Whanganui,2,615
2021-08-08,Group 4,Auckland Metro,1,31490
2021-08-08,Group 4,Auckland Metro,2,10093
2021-08-08,Group 4,Bay of Plenty,1,1948
2021-08-08,Group 4,Bay of Plenty,2,206
2021-08-08,Group 4,Canterbury,1,7369
2021-08-08,Group 4,Canterbury,2,636
2021-08-08,Group 4,Capital & Coast and Hutt Valley,1,7793
2021-08-08,Group 4,Capital & Coast and Hutt Valley,2,373
2021-08-08,Group 4,Hawke's Bay,1,3759
2021-08-08,Group 4,Hawke's Bay,2,380
2021-08-08,Group 4,Lakes,1,1816
2021-08-08,Group 4,Lakes,2,755
2021-08-08,Group 4,MidCentral,1,2787
2021-08-08,Group 4,MidCentral,2,527
2021-08-08,Group 4,Nelson Marlborough,1,4875
2021-08-08,Group 4,Nelson Marlborough,2,180
2021-08-08,Group 4,Northland,1,2497
2021-08-08,Group 4,Northland,2,1047
2021-08-08,Group 4,Other Sites,1,58
2021-08-08,Group 4,Other Sites,2,40
2021-08-08,Group 4,South Canterbury,1,1015
2021-08-08,Group 4,South Canterbury,2,183
2021-08-08,Group 4,Southern,1,10928
2021-08-08,Group 4,Southern,2,446
2021-08-08,Group 4,Tairawhiti,1,1261
2021-08-08,Group 4,Tairawhiti,2,69
2021-08-08,Group 4,Taranaki,1,3181
2021-08-08,Group 4,Taranaki,2,174
2021-08-08,Group 4,Waikato,1,9246
2021-08-08,Group 4,Waikato,2,590
2021-08-08,Group 4,Wairarapa,1,918
2021-08-08,Group 4,Wairarapa,2,230
2021-08-08,Group 4,West Coast,1,704
2021-08-08,Group 4,West Coast,2,399
2021-08-08,Group 4,Whanganui,1,1239
2021-08-08,Group 4,Whanganui,2,335
2021-08-15,Group 1,Auckland Metro,1,286
2021-08-15,Group 1,Auckland Metro,2,275
2021-08-15,Group 1,Bay of Plenty,1,86
2021-08-15,Group 1,Bay of Plenty,2,39
2021-08-15,Group 1,Canterbury,1,187
2021-08-15,Group 1,Canterbury,2,174
2021-08-15,Group 1,Capital & Coast and Hutt Valley,1,165
2021-08-15,Group 1,Capital & Coast and Hutt Valley,2,82
2021-08-15,Group 1,Hawke's Bay,1,22
2021-08-15,Group 1,Hawke's Bay,2,11
2021-08-15,Group 1,Lakes,2,7
2021-08-15,Group 1,MidCentral,1,5
2021-08-15,Group 1,MidCentral,2,8
2021-08-15,Group 1,Nelson Marlborough,1,36
2021-08-15,Group 1,Nelson Marlborough,2,34
2021-08-15,Group 1,Northland,1,21
2021-08-15,Group 1,Northland,2,10
2021-08-15,Group 1,Other Sites,1,9
2021-08-15,Group 1,Other Sites,2,8
2021-08-15,Group 1,South Canterbury,1,14
2021-08-15,Group 1,South Canterbury,2,9
2021-08-15,Group 1,Southern,1,64
2021-08-15,Group 1,Southern,2,71
2021-08-15,Group 1,Tairawhiti,1,17
2021-08-15,Group 1,Taranaki,1,7
2021-08-15,Group 1,Taranaki,2,16
2021-08-15,Group 1,Waikato,1,10
2021-08-15,Group 1,Waikato,2,12
2021-08-15,Group 2,Auckland Metro,1,8843
2021-08-15,Group 2,Auckland Metro,2,8236
2021-08-15,Group 2,Bay of Plenty,1,587
2021-08-15,Group 2,Bay of Plenty,2,936
2021-08-15,Group 2,Canterbury,1,643
2021-08-15,Group 2,Canterbury,2,967
2021-08-15,Group 2,Capital & Coast and Hutt Valley,1,753
2021-08-15,Group 2,Capital & Coast and Hutt Valley,2,503
2021-08-15,Group 2,Hawke's Bay,1,287
2021-08-15,Group 2,Hawke's Bay,2,201
2021-08-15,Group 2,Lakes,1,19
2021-08-15,Group 2,Lakes,2,202
2021-08-15,Group 2,MidCentral,1,414
2021-08-15,Group 2,MidCentral,2,342
2021-08-15,Group 2,Nelson Marlborough,1,272
2021-08-15,Group 2,Nelson Marlborough,2,233
2021-08-15,Group 2,Northland,1,147
2021-08-15,Group 2,Northland,2,374
2021-08-15,Group 2,Other Sites,1,1935
2021-08-15,Group 2,Other Sites,2,1063
2021-08-15,Group 2,South Canterbury,1,64
2021-08-15,Group 2,South Canterbury,2,37
2021-08-15,Group 2,Southern,1,481
2021-08-15,Group 2,Southern,2,498
2021-08-15,Group 2,Tairawhiti,1,157
2021-08-15,Group 2,Tairawhiti,2,68
2021-08-15,Group 2,Taranaki,1,137
2021-08-15,Group 2,Taranaki,2,192
2021-08-15,Group 2,Waikato,1,1249
2021-08-15,Group 2,Waikato,2,1562
2021-08-15,Group 2,Wairarapa,1,52
2021-08-15,Group 2,Wairarapa,2,29
2021-08-15,Group 2,West Coast,1,8
2021-08-15,Group 2,West Coast,2,24
2021-08-15,Group 2,Whanganui,1,38
2021-08-15,Group 2,Whanganui,2,30
2021-08-15,Group 3,Auckland Metro,1,9901
2021-08-15,Group 3,Auckland Metro,2,9900
2021-08-15,Group 3,Bay of Plenty,1,3861
2021-08-15,Group 3,Bay of Plenty,2,2918
2021-08-15,Group 3,Canterbury,1,11189
2021-08-15,Group 3,Canterbury,2,7919
2021-08-15,Group 3,Capital & Coast and Hutt Valley,1,12993
2021-08-15,Group 3,Capital & Coast and Hutt Valley,2,6343
2021-08-15,Group 3,Hawke's Bay,1,2926
2021-08-15,Group 3,Hawke's Bay,2,2105
2021-08-15,Group 3,Lakes,1,336
2021-08-15,Group 3,Lakes,2,1230
2021-08-15,Group 3,MidCentral,1,1834
2021-08-15,Group 3,MidCentral,2,2746
2021-08-15,Group 3,Nelson Marlborough,1,1018
2021-08-15,Group 3,Nelson Marlborough,2,3252
2021-08-15,Group 3,Northland,1,1971
2021-08-15,Group 3,Northland,2,1784
2021-08-15,Group 3,Other Sites,1,16
2021-08-15,Group 3,Other Sites,2,323
2021-08-15,Group 3,South Canterbury,1,411
2021-08-15,Group 3,South Canterbury,2,945
2021-08-15,Group 3,Southern,1,5688
2021-08-15,Group 3,Southern,2,4000
2021-08-15,Group 3,Tairawhiti,1,403
2021-08-15,Group 3,Tairawhiti,2,507
2021-08-15,Group 3,Taranaki,1,968
2021-08-15,Group 3,Taranaki,2,2342
2021-08-15,Group 3,Waikato,1,6323
2021-08-15,Group 3,Waikato,2,4964
2021-08-15,Group 3,Wairarapa,1,581
2021-08-15,Group 3,Wairarapa,2,734
2021-08-15,Group 3,West Coast,1,540
2021-08-15,Group 3,West Coast,2,384
2021-08-15,Group 3,Whanganui,1,1026
2021-08-15,Group 3,Whanganui,2,1383
2021-08-15,Group 4,Auckland Metro,1,44446
2021-08-15,Group 4,Auckland Metro,2,14211
2021-08-15,Group 4,Bay of Plenty,1,4328
2021-08-15,Group 4,Bay of Plenty,2,585
2021-08-15,Group 4,Canterbury,1,9916
2021-08-15,Group 4,Canterbury,2,1686
2021-08-15,Group 4,Capital & Coast and Hutt Valley,1,11883
2021-08-15,Group 4,Capital & Coast and Hutt Valley,2,1097
2021-08-15,Group 4,Hawke's Bay,1,3983
2021-08-15,Group 4,Hawke's Bay,2,706
2021-08-15,Group 4,Lakes,1,1791
2021-08-15,Group 4,Lakes,2,1720
2021-08-15,Group 4,MidCentral,1,3175
2021-08-15,Group 4,MidCentral,2,617
2021-08-15,Group 4,Nelson Marlborough,1,5445
2021-08-15,Group 4,Nelson Marlborough,2,637
2021-08-15,Group 4,Northland,1,3256
2021-08-15,Group 4,Northland,2,1310
2021-08-15,Group 4,Other Sites,1,956
2021-08-15,Group 4,Other Sites,2,40
2021-08-15,Group 4,South Canterbury,1,1610
2021-08-15,Group 4,South Canterbury,2,379
2021-08-15,Group 4,Southern,1,14213
2021-08-15,Group 4,Southern,2,871
2021-08-15,Group 4,Tairawhiti,1,1381
2021-08-15,Group 4,Tairawhiti,2,134
2021-08-15,Group 4,Taranaki,1,1356
2021-08-15,Group 4,Taranaki,2,360
2021-08-15,Group 4,Waikato,1,12233
2021-08-15,Group 4,Waikato,2,1961
2021-08-15,Group 4,Wairarapa,1,1593
2021-08-15,Group 4,Wairarapa,2,454
2021-08-15,Group 4,West Coast,1,701
2021-08-15,Group 4,West Coast,2,124
2021-08-15,Group 4,Whanganui,1,1387
2021-08-15,Group 4,Whanganui,2,366
2021-08-22,Group 1,Auckland Metro,1,212
2021-08-22,Group 1,Auckland Metro,2,175
2021-08-22,Group 1,Bay of Plenty,1,142
2021-08-22,Group 1,Bay of Plenty,2,55
2021-08-22,Group 1,Canterbury,1,300
2021-08-22,Group 1,Canterbury,2,135
2021-08-22,Group 1,Capital & Coast and Hutt Valley,1,104
2021-08-22,Group 1,Capital & Coast and Hutt Valley,2,54
2021-08-22,Group 1,Hawke's Bay,1,13
2021-08-22,Group 1,Hawke's Bay,2,12
2021-08-22,Group 1,MidCentral,1,11
